DATE_TIME,RSAM
2013-08-30,+2.3013523369e+01
2013-08-31,+2.0671385620e+01
2013-09-01,+2.0515881180e+01
2013-09-02,+1.7715532230e+01
2013-09-03,+2.1088431202e+01
2013-09-04,+4.5783230350e+01
2013-09-05,+3.3726704239e+01
2013-09-06,+3.3459135893e+01
2013-09-07,+3.6067660534e+01
2013-09-08,+3.2775249293e+01
2013-09-09,+2.8277382931e+01
2013-09-10,+3.5885523448e+01
2013-09-11,+4.6279572436e+01
2013-09-12,+2.3778362677e+01
2013-09-13,+2.7854105981e+01
2013-09-14,+2.5952503625e+01
2013-09-15,+2.9443353813e+01
2013-09-16,+2.3472823206e+01
2013-09-17,+2.4342991745e+01
2013-09-18,+2.7466335658e+01
2013-09-19,+3.3060136122e+01
2013-09-20,+2.7740546432e+01
2013-09-21,+3.7678621582e+01
2013-09-22,+3.2562602598e+01
2013-09-23,+2.6635080177e+01
2013-09-24,+3.8281730961e+01
2013-09-25,+2.6204305911e+01
2013-09-26,+2.7432495255e+01
2013-09-27,+2.8541806355e+01
2013-09-28,+2.9413840468e+01
2013-09-29,+2.8027861378e+01
2013-09-30,+2.3406157718e+01
2013-10-01,+2.2160592863e+01
2013-10-02,+2.4332050564e+01
2013-10-03,+3.3222416832e+01
2013-10-04,+2.5487728297e+01
2013-10-05,+1.9424239992e+01
2013-10-06,+1.7225133254e+01
2013-10-07,+6.8822808879e+01
2013-10-08,+4.3352108994e+01
2013-10-09,+4.4147815401e+01
2013-10-10,+3.0447279359e+02
2013-10-11,+3.4954856853e+02
2013-10-12,+4.2809199139e+02
2013-10-13,+4.4057727051e+02
2013-10-14,+4.2564343599e+02
2013-10-15,+3.1813957646e+02
2013-10-16,+3.1381790273e+02
2013-10-17,+2.4692109177e+02
2013-10-18,+1.5620642033e+02
2013-10-19,+1.7285695869e+02
2013-10-20,+1.5005880363e+02
2013-10-21,+2.0112425096e+02
2013-10-22,+8.7440555078e+01
2013-10-23,+6.7638553844e+01
2013-10-24,+7.8596242924e+01
2013-10-25,+6.2965749337e+01
2013-10-26,+3.9673376862e+01
2013-10-27,+3.0668241942e+01
2013-10-28,+6.1415932267e+01
2013-10-29,+5.2582268623e+01
2013-10-30,+5.7465107891e+01
2013-10-31,+6.6432482428e+01
2013-11-01,+5.2280298096e+01
2013-11-02,+3.8785930604e+01
2013-11-03,+4.4369225460e+01
2013-11-04,+5.9191993864e+01
2013-11-05,+3.4941025922e+01
2013-11-06,+2.9542686646e+01
2013-11-07,+3.8305119536e+01
2013-11-08,+3.4407957762e+01
2013-11-09,+1.7669678188e+01
2013-11-10,+1.4874989092e+01
2013-11-11,+1.8958409888e+01
2013-11-12,+2.0257892427e+01
2013-11-13,+1.6062649131e+01
2013-11-14,+1.3978481483e+01
2013-11-15,+1.3948590833e+01
2013-11-16,+1.1070633590e+01
2013-11-17,+1.3856182466e+01
2013-11-18,+1.8840694523e+01
2013-11-19,+1.2218004078e+01
2013-11-20,+1.1566352536e+01
2013-11-21,+1.1159383606e+01
2013-11-22,+1.2869530172e+01
2013-11-23,+1.5355370506e+01
2013-11-24,+2.0438833893e+01
2013-11-25,+1.4772819690e+01
2013-11-26,+1.7330386060e+01
2013-11-27,+1.7266881061e+01
2013-11-28,+1.6641948531e+01
2013-11-29,+2.4474538859e+01
2013-11-30,+2.5732915820e+01
2013-12-01,+1.2874036358e+01
2013-12-02,+9.5261366985e+00
2013-12-03,+1.1370932684e+01
2013-12-04,+2.8633150473e+01
2013-12-05,+2.2025249259e+01
2013-12-06,+3.1857671288e+01
2013-12-07,+2.2108917412e+01
2013-12-08,+2.4363495895e+01
2013-12-09,+1.2567769467e+01
2013-12-10,+1.1810968337e+01
2013-12-11,+2.0951322310e+01
2013-12-12,+3.2300801474e+01
2013-12-13,+2.2478797220e+01
2013-12-14,+3.2275594707e+01
2013-12-15,+2.6255912460e+01
2013-12-16,+2.9464087418e+01
2013-12-17,+2.4323949820e+01
2013-12-18,+2.0946388396e+01
2013-12-19,+2.0584500533e+01
2013-12-20,+2.0082413216e+01
2013-12-21,+2.6886599261e+01
2013-12-22,+2.0974741676e+01
2013-12-23,+1.9790879853e+01
2013-12-24,+3.6658543549e+01
2013-12-25,+2.3566655961e+01
2013-12-26,+2.3083336446e+01
2013-12-27,+1.7549294596e+01
2013-12-28,+2.1082482952e+01
2013-12-29,+2.2098528906e+01
2013-12-30,+2.4878233961e+01
2013-12-31,+2.0294802299e+01
2014-01-01,+2.3699490660e+01
2014-01-02,+3.0800259419e+01
2014-01-03,+3.9102178634e+01
2014-01-04,+3.7878999652e+01
2014-01-05,+2.9179804275e+01
2014-01-06,+2.1720636990e+01
2014-01-07,+2.7542993714e+01
2014-01-08,+2.5198231999e+01
2014-01-09,+2.5995682411e+01
2014-01-10,+2.4495292262e+01
2014-01-11,+2.3064052321e+01
2014-01-12,+3.8037418309e+01
2014-01-13,+3.0139129779e+01
2014-01-14,+3.1267471878e+01
2014-01-15,+3.6493019970e+01
2014-01-16,+4.8728683934e+01
2014-01-17,+3.1124862226e+01
2014-01-18,+3.2255127146e+01
2014-01-19,+2.8280068313e+01
2014-01-20,+3.1765939260e+02
2014-01-21,+3.7985642773e+01
2014-01-22,+2.9008198888e+01
2014-01-23,+2.8774389970e+01
2014-01-24,+2.7419508863e+01
2014-01-25,+2.7447103898e+01
2014-01-26,+3.4440173132e+01
2014-01-27,+2.9371164690e+01
2014-01-28,+3.0640489055e+01
2014-01-29,+2.9213642695e+01
2014-01-30,+2.8409071515e+01
2014-01-31,+2.8670989847e+01
2014-02-01,+3.3382539595e+01
2014-02-02,+3.8872983745e+01
2014-02-03,+3.0564033999e+01
2014-02-04,+3.2602456233e+01
2014-02-05,+3.4684058533e+01
2014-02-06,+3.1614594616e+01
2014-02-07,+5.0408266071e+01
2014-02-08,+8.7442077071e+01
2014-02-09,+1.0727186362e+02
2014-02-10,+1.1038254165e+02
2014-02-11,+1.0406382652e+02
2014-02-12,+1.0595327406e+02
2014-02-13,+9.7592351082e+01
2014-02-14,+9.4670224366e+01
2014-02-15,+1.0476758332e+02
2014-02-16,+1.0040343245e+02
2014-02-17,+1.3168648451e+02
2014-02-18,+1.0534849820e+02
2014-02-19,+1.2802634188e+02
2014-02-20,+1.0939295606e+02
2014-02-21,+1.1904574863e+02
2014-02-22,+1.1563972835e+02
2014-02-23,+1.1820406662e+02
2014-02-24,+1.2498502529e+02
2014-02-25,+1.1462766867e+02
2014-02-26,+1.3016622689e+02
2014-02-27,+9.8778178785e+01
2014-02-28,+1.0805011422e+02
2014-03-01,+9.7759220827e+01
2014-03-02,+1.2304558874e+02
2014-03-03,+1.4339487602e+02
2014-03-04,+1.6187527952e+02
2014-03-05,+2.2187236801e+02
2014-03-06,+2.4812595229e+02
2014-03-07,+2.6271908924e+02
2014-03-08,+2.3852277697e+02
2014-03-09,+1.6024962615e+02
2014-03-10,+1.4313093421e+02
2014-03-11,+1.4180605618e+02
2014-03-12,+1.4087914974e+02
2014-03-13,+1.4736921106e+02
2014-03-14,+2.3580564886e+02
2014-03-15,+1.4636784522e+02
2014-03-16,+1.6703648238e+02
2014-03-17,+9.6357356860e+01
2014-03-18,+8.4157556590e+01
2014-03-19,+1.0362375262e+02
2014-03-20,+1.0178559188e+02
2014-03-21,+1.0393308321e+02
2014-03-22,+3.4762621662e+01
2014-03-23,+7.0587143421e+01
2014-03-24,+1.0457288905e+02
2014-03-25,+1.1425222050e+02
2014-03-26,+1.4364150283e+02
2014-03-27,+1.5313842563e+02
2014-03-28,+1.3813435172e+02
2014-03-29,+1.2699809898e+02
2014-03-30,+1.1442135850e+02
2014-03-31,+1.6764385059e+02
2014-04-01,+1.4827713692e+02
2014-04-02,+1.5044533225e+02
2014-04-03,+2.0188987478e+02
2014-04-04,+1.4406951368e+02
2014-04-05,+9.7014318280e+01
2014-04-06,+1.0768595057e+02
2014-04-07,+1.1925255846e+02
2014-04-08,+1.4277294140e+02
2014-04-09,+1.1692608420e+02
2014-04-10,+9.9587782882e+01
2014-04-11,+1.4713481601e+02
2014-04-12,+1.5935548422e+02
2014-04-13,+1.3774436661e+02
2014-04-14,+9.0350770177e+01
2014-04-15,+1.1034156411e+02
2014-04-16,+8.3143027248e+01
2014-04-17,+1.4886399491e+02
2014-04-18,+1.3129743722e+02
2014-04-19,+1.7263314877e+02
2014-04-20,+1.6338190924e+02
2014-04-21,+1.5281407396e+02
2014-04-22,+8.9903259879e+01
2014-04-23,+5.7605176185e+01
2014-04-24,+1.2668392435e+02
2014-04-25,+1.5300315788e+02
2014-04-26,+1.6585782179e+02
2014-04-27,+2.2803109543e+02
2014-04-28,+1.6207578945e+02
2014-04-29,+1.4819280625e+02
2014-04-30,+2.6203350989e+02
2014-05-01,+3.8670722453e+02
2014-05-02,+1.5027496486e+02
2014-05-03,+5.9007242242e+01
2014-05-04,+4.4825921645e+01
2014-05-05,+4.1586117239e+01
2014-05-06,+3.3857824733e+01
2014-05-07,+1.8663128905e+01
2014-05-08,+1.5088536667e+01
2014-05-09,+1.7872968208e+01
2014-05-10,+1.8298502273e+01
2014-05-11,+1.2579479571e+01
2014-05-12,+1.5106924064e+01
2014-05-13,+1.6155105367e+01
2014-05-14,+2.0446800414e+01
2014-05-15,+6.2173956053e+01
2014-05-16,+5.3024735611e+01
2014-05-17,+1.9534688804e+01
2014-05-18,+1.7122575014e+01
2014-05-19,+1.3755437652e+01
2014-05-20,+4.4767773260e+01
2014-05-21,+3.9552537249e+01
2014-05-22,+3.2293735760e+01
2014-05-23,+5.9124729021e+01
2014-05-24,+4.5279312713e+01
2014-05-25,+3.2603793344e+01
2014-05-26,+3.2251146572e+01
2014-05-27,+6.8549839719e+01
2014-05-28,+6.8416729577e+01
2014-05-29,+5.6483845197e+01
2014-05-30,+4.9722018386e+01
2014-05-31,+6.7068182494e+01
2014-06-01,+7.7429087985e+01
2014-06-02,+6.0514125714e+01
2014-06-03,+7.7960362707e+01
2014-06-04,+3.1500769682e+01
2014-06-05,+6.2167533685e+01
2014-06-06,+1.3594818257e+02
2014-06-07,+9.6925207310e+01
2014-06-08,+1.3404605138e+02
2014-06-09,+1.0092507867e+02
2014-06-10,+7.2004830682e+01
2014-06-11,+6.1035545212e+01
2014-06-12,+8.6629237546e+01
2014-06-13,+5.3348352063e+01
2014-06-14,+6.6526438983e+01
2014-06-15,+8.8030481705e+01
2014-06-16,+7.9261846296e+01
2014-06-17,+6.0986279283e+01
2014-06-18,+5.4892824800e+01
2014-06-19,+4.6220796562e+01
2014-06-20,+5.5498749758e+01
2014-06-21,+1.0676241137e+02
2014-06-22,+4.1112206237e+01
2014-06-23,+4.4225283857e+01
2014-06-24,+6.2847094500e+01
2014-06-25,+7.6835495179e+01
2014-06-26,+6.4069363233e+01
2014-06-27,+1.2524168812e+02
2014-06-28,+1.5634839552e+02
2014-06-29,+2.1045818042e+02
2014-06-30,+1.4138653179e+02
2014-07-01,+1.2661560606e+02
2014-07-02,+1.4374857460e+02
2014-07-03,+1.3342956943e+02
2014-07-04,+1.3466397323e+02
2014-07-05,+1.5443908618e+02
2014-07-06,+1.4300173302e+02
2014-07-07,+1.0917671651e+02
2014-07-08,+1.4620041642e+02
2014-07-09,+1.1545739745e+02
2014-07-10,+1.1876368375e+02
2014-07-11,+1.1141540806e+02
2014-07-12,+1.0776897896e+02
2014-07-13,+9.7659941226e+01
2014-07-14,+9.2538423591e+01
2014-07-15,+1.1027783557e+02
2014-07-16,+1.2054115936e+02
2014-07-17,+1.4422834005e+02
2014-07-18,+1.5073869356e+02
2014-07-19,+6.8665549197e+01
2014-07-20,+6.7774908615e+01
2014-07-21,+9.4745488870e+01
2014-07-22,+9.5708707128e+01
2014-07-23,+6.8846003483e+01
2014-07-24,+6.5069923438e+01
2014-07-25,+7.8683850608e+01
2014-07-26,+5.8527328683e+01
2014-07-27,+8.3303698898e+01
2014-07-28,+1.6156311408e+02
2014-07-29,+2.1187955519e+02
2014-07-30,+1.0023884826e+02
2014-07-31,+9.5130786389e+01
2014-08-01,+8.3225447455e+01
2014-08-02,+6.5576934320e+01
2014-08-03,+7.2472651802e+01
2014-08-04,+7.8254237021e+01
2014-08-05,+8.1879899183e+01
2014-08-06,+7.7728735747e+01
2014-08-07,+7.5171368779e+01
2014-08-08,+6.4124762193e+01
2014-08-09,+6.0108588742e+01
2014-08-10,+5.4789044198e+01
2014-08-11,+5.8613616759e+01
2014-08-12,+7.7500784444e+01
2014-08-13,+7.6371802017e+01
2014-08-14,+6.1635844905e+01
2014-08-15,+5.7928599608e+01
2014-08-16,+6.0587820504e+01
2014-08-17,+6.2324909488e+01
2014-08-18,+6.3037506301e+01
2014-08-19,+6.2021339142e+01
2014-08-20,+6.7275192561e+01
2014-08-21,+7.1040760434e+01
2014-08-22,+7.1787401539e+01
2014-08-23,+7.2400260550e+01
2014-08-24,+7.3059659463e+01
2014-08-25,+7.2621663282e+01
2014-08-26,+6.8469515382e+01
2014-08-27,+7.0258099489e+01
2014-08-28,+7.4976049812e+01
2014-08-29,+7.7955969785e+01
2014-08-30,+7.5982525618e+01
2014-08-31,+6.9162771775e+01
2014-09-01,+6.6135531596e+01
2014-09-02,+5.4641263602e+01
2014-09-03,+6.4959860406e+01
2014-09-04,+1.0270412382e+02
2014-09-05,+9.2787992914e+01
2014-09-06,+1.1516239160e+02
2014-09-07,+9.0260715383e+01
2014-09-08,+6.1161067233e+01
2014-09-09,+1.0611161915e+02
2014-09-10,+8.8131907081e+01
2014-09-11,+6.8859486806e+01
2014-09-12,+9.6502003077e+01
2014-09-13,+1.2125753615e+02
2014-09-14,+1.0858219474e+02
2014-09-15,+9.1001386027e+01
2014-09-16,+1.3889640974e+02
2014-09-17,+1.7946924633e+02
2014-09-18,+1.9974808374e+02
2014-09-19,+2.1198516691e+02
2014-09-20,+2.2901297962e+02
2014-09-21,+3.4153023382e+02
2014-09-22,+3.2025386922e+02
2014-09-23,+3.7023069777e+02
2014-09-24,+2.5897205241e+02
2014-09-25,+2.0168825636e+02
2014-09-26,+1.4691685510e+02
2014-09-27,+1.8040181922e+02
2014-09-28,+2.2667036191e+02
2014-09-29,+2.2123922780e+02
2014-09-30,+2.2651909593e+02
2014-10-01,+2.0883935695e+02
2014-10-02,+1.8655062878e+02
2014-10-03,+1.7235969726e+02
2014-10-04,+1.9609629419e+02
2014-10-05,+1.9467908060e+02
2014-10-06,+1.8597672325e+02
2014-10-07,+1.4781048556e+02
2014-10-08,+9.0848404516e+01
2014-10-09,+9.4863863235e+01
2014-10-10,+1.0982825406e+02
2014-10-11,+1.0770130553e+02
2014-10-12,+1.0727236739e+02
2014-10-13,+1.2181114161e+02
2014-10-14,+1.1300144314e+02
2014-10-15,+1.1262733004e+02
2014-10-16,+1.3116331068e+02
2014-10-17,+4.9062392772e+01
2014-10-18,+4.3589901615e+01
2014-10-19,+4.2216251666e+01
2014-10-20,+4.2214430266e+01
2014-10-21,+4.5159791468e+01
2014-10-22,+5.1872428042e+01
2014-10-23,+6.0525691842e+01
2014-10-24,+5.2952112754e+01
2014-10-25,+4.9592037848e+01
2014-10-26,+3.9025443534e+01
2014-10-27,+6.0164343969e+01
2014-10-28,+5.0158550016e+01
2014-10-29,+2.8239192511e+01
2014-10-30,+3.6290795424e+01
2014-10-31,+6.2997316267e+01
2014-11-01,+6.0592695115e+01
2014-11-02,+2.4756873060e+01
2014-11-03,+2.4665593585e+01
2014-11-04,+2.0575958976e+01
2014-11-05,+1.9214057160e+01
2014-11-06,+1.6571634857e+01
2014-11-07,+1.4615416778e+01
2014-11-08,+1.6629549443e+01
2014-11-09,+2.0302743436e+01
2014-11-10,+2.4667408886e+01
2014-11-11,+1.9659076980e+01
2014-11-12,+1.8837378124e+01
2014-11-13,+2.4622315374e+01
2014-11-14,+2.6629074783e+01
2014-11-15,+5.8337056611e+01
2014-11-16,+2.6767282032e+01
2014-11-17,+2.1650374517e+01
2014-11-18,+2.4595211999e+01
2014-11-19,+2.0943710780e+01
2014-11-20,+2.4109569958e+01
2014-11-21,+2.5646781996e+01
2014-11-22,+2.0422680928e+01
2014-11-23,+1.7869486379e+01
2014-11-24,+2.9065636434e+01
2014-11-25,+2.3964266549e+01
2014-11-26,+3.4318008388e+01
2014-11-27,+6.7812392058e+01
2014-11-28,+8.8453762791e+01
2014-11-29,+8.6267684111e+01
2014-11-30,+1.1691701996e+02
2014-12-01,+5.5159851861e+01
2014-12-02,+7.9027158754e+01
2014-12-03,+1.1117031338e+02
2014-12-04,+1.0721191185e+02
2014-12-05,+8.5184373926e+01
2014-12-06,+6.8219631957e+01
2014-12-07,+6.9684590965e+01
2014-12-08,+4.6823930506e+01
2014-12-09,+4.4921831529e+01
2014-12-10,+3.3812687439e+01
2014-12-11,+3.4381995215e+01
2014-12-12,+3.6562560677e+01
2014-12-13,+3.7090688211e+01
2014-12-14,+6.5359026903e+01
2014-12-15,+4.2757526815e+01
2014-12-16,+4.6061538062e+01
2014-12-17,+4.2270440291e+01
2014-12-18,+4.3680097136e+01
2014-12-19,-1.0000000000e+00
2014-12-20,+5.6913641573e+01
2014-12-21,+6.8152542025e+01
2014-12-22,+5.9387160320e+01
2014-12-23,+5.0213299014e+01
2014-12-24,+4.4595191218e+01
2014-12-25,+4.7846276967e+01
2014-12-26,+4.3004187204e+01
2014-12-27,+3.8674349795e+01
2014-12-28,+4.3592695540e+01
2015-01-01,+4.0914116164e+01
2015-01-02,+3.8351620591e+01
2015-01-03,+4.9090273616e+01
2015-01-04,+4.6382009766e+01
2015-01-05,+7.0266075424e+01
2015-01-06,+5.5233530055e+01
2015-01-07,+3.8725375075e+01
2015-01-08,+5.2071288011e+01
2015-01-09,+4.4788916549e+01
2015-01-10,+5.2309663797e+01
2015-01-11,+4.3101121566e+01
2015-01-12,+4.2367792873e+01
2015-01-13,+5.4139112622e+01
2015-01-14,+5.0197885273e+01
2015-01-15,+6.1416999711e+01
2015-01-16,+7.6083316406e+01
2015-01-17,+1.2486252155e+02
2015-01-18,+1.2593897531e+02
2015-01-19,+1.2643116361e+02
2015-01-20,+7.1580257493e+01
2015-01-21,+8.2695706921e+01
2015-01-22,+5.4082271536e+01
2015-01-23,+5.2868096757e+01
2015-01-24,+4.7157967438e+01
2015-01-25,+7.8206115254e+01
2015-01-26,+8.3287275071e+01
2015-01-27,+4.9121119498e+01
2015-01-28,+1.0777151815e+02
2015-01-29,+1.1813369782e+02
2015-01-30,+2.4370121969e+01
2015-01-31,+2.1423727820e+01
2015-02-01,+3.4327383269e+01
2015-02-02,+3.8079823102e+01
2015-02-03,+5.7829493570e+01
2015-02-04,+7.6626796146e+01
2015-02-05,+8.8816878512e+01
2015-02-06,+6.0468668161e+01
2015-02-07,+5.4252038980e+01
2015-02-08,+2.7171347211e+01
2015-02-09,+2.1617993920e+01
2015-02-10,+3.2564944106e+01
2015-02-11,+4.0205426165e+01
2015-02-12,+3.3435760934e+01
2015-02-13,+3.8055796040e+01
2015-02-14,+5.1008745740e+01
2015-02-15,+4.6559882952e+01
2015-02-16,+6.6895017236e+01
2015-02-17,+1.2253327364e+02
2015-02-18,+1.0941891876e+02
2015-02-19,+1.1281123777e+02
2015-02-20,+1.0384905607e+02
2015-02-21,+1.0260433050e+02
2015-02-22,+8.6406543461e+01
2015-02-23,+8.1137093198e+01
2015-02-24,+8.6873938921e+01
2015-02-25,+8.6208357961e+01
2015-02-26,+5.2773979768e+01
2015-02-27,+5.9948478779e+01
2015-02-28,+6.0966079762e+01
2015-03-01,+5.0993938166e+01
2015-03-02,+5.8583398227e+01
2015-03-03,+5.2073230005e+01
2015-03-04,+5.9750711455e+01
2015-03-05,+6.6910988003e+01
2015-03-06,+6.9566571277e+01
2015-03-07,+6.5577655922e+01
2015-03-08,+3.4518802171e+01
2015-03-09,+4.3960010112e+01
2015-03-10,+6.6826883049e+01
2015-03-11,+7.5255242849e+01
2015-03-12,+7.9833823209e+01
2015-03-13,+7.4108119892e+01
2015-03-14,+7.6310725420e+01
2015-03-15,+7.0454466780e+01
2015-03-16,+8.1189069059e+01
2015-03-17,+8.0157639067e+01
2015-03-18,+1.3558384472e+02
2015-03-19,+1.5478198390e+02
2015-03-20,+5.6464416197e+01
2015-03-21,+4.7177433695e+01
2015-03-22,+6.6451660761e+01
2015-03-23,+6.1040657119e+01
2015-03-24,+4.7986236217e+01
2015-03-25,+4.5136588239e+01
2015-03-26,+4.9232651946e+01
2015-03-27,+5.4179292696e+01
2015-03-28,+7.2369564371e+01
2015-03-29,+1.5290782622e+02
2015-03-30,+5.8966358982e+01
2015-03-31,+9.6469643449e+01
2015-04-01,+1.2233201821e+02
2015-04-02,+1.3821246312e+02
2015-04-03,+1.2657479880e+02
2015-04-04,+1.6467095676e+02
2015-04-05,+8.1085716817e+01
2015-04-06,+9.0634172380e+01
2015-04-07,+1.3451207525e+02
2015-04-08,+1.6392204647e+02
2015-04-09,+2.1263678026e+02
2015-04-10,+1.8979588990e+02
2015-04-11,+4.9518592396e+02
2015-04-12,+5.5177276639e+02
2015-04-13,+4.0274465323e+02
2015-04-14,+2.4175784872e+02
2015-04-15,+6.4623769964e+02
2015-04-16,+3.7411786419e+02
2015-04-17,+4.4698612684e+02
2015-04-18,+7.3028261455e+02
2015-04-19,+2.0687937592e+02
2015-04-20,+7.9354560637e+02
2015-04-21,+5.6695451409e+02
2015-04-22,+6.6990826366e+02
2015-04-23,+2.4618970252e+02
2015-04-24,+4.3555931103e+02
2015-04-25,+7.9252423652e+02
2015-04-26,+1.0645454099e+03
2015-04-27,+3.7490178424e+02
2015-04-28,+1.6928829344e+02
2015-04-29,+1.9130367291e+02
2015-04-30,+2.2840404399e+02
2015-05-01,+2.1040420806e+02
2015-05-02,+2.6978052139e+02
2015-05-03,+2.3338990865e+02
2015-05-04,+4.1343122339e+02
2015-05-05,+2.4955919253e+02
2015-05-06,+2.4790713049e+02
2015-05-07,+1.9012057540e+02
2015-05-08,+3.1793644263e+02
2015-05-09,+2.3402837851e+02
2015-05-10,+1.4595126443e+02
2015-05-11,+1.2907945386e+02
2015-05-12,+2.0733359303e+02
2015-05-13,+9.5228496532e+01
2015-05-14,+6.3626492127e+01
2015-05-15,+1.4112899594e+02
2015-05-16,+1.0337274982e+02
2015-05-17,+8.4927908156e+01
2015-05-18,+5.9441896588e+01
2015-05-19,+3.3676840655e+01
2015-05-20,+4.0769808848e+01
2015-05-21,+3.8498486737e+01
2015-05-22,+3.1028206980e+01
2015-05-23,+3.0695765197e+01
2015-05-24,+3.1263577682e+01
2015-05-25,+2.0179196913e+01
2015-05-26,+5.0335710051e+01
2015-05-27,+3.4198571915e+02
2015-05-28,+5.4166548639e+02
2015-05-29,+2.3557975005e+02
2015-05-30,+2.8673198119e+02
2015-05-31,+3.2175256753e+02
2015-06-01,+3.2506471548e+02
2015-06-02,+3.3531070789e+02
2015-06-03,+3.2350875421e+02
2015-06-04,+2.1875516153e+02
2015-06-05,+1.6233649404e+02
2015-06-06,+1.9750493302e+02
2015-06-07,+2.1169105888e+02
2015-06-08,+2.0588025376e+02
2015-06-09,+2.1790239815e+02
2015-06-10,+2.3279980482e+02
2015-06-11,+2.7409276398e+02
2015-06-12,+2.2750810843e+02
2015-06-13,+1.7340391577e+02
2015-06-14,+1.7798926803e+02
2015-06-15,+7.6456111709e+01
2015-06-16,+1.7522762532e+02
2015-06-17,+2.8238919004e+02
2015-06-18,+2.4751223592e+02
2015-06-19,+1.8859898108e+02
2015-06-20,+1.4760145630e+02
2015-06-21,+1.8635024396e+02
2015-06-22,+2.1810142392e+02
2015-06-23,+8.6952856358e+01
2015-06-24,+2.9242051833e+01
2015-06-25,+2.4166915502e+01
2015-06-26,+2.5333482004e+01
2015-06-27,+2.0335780414e+01
2015-06-28,+2.5009913704e+01
2015-06-29,+2.3059542000e+01
2015-06-30,+2.9889183872e+01
2015-07-01,+3.3811588842e+01
2015-07-02,+2.8351113928e+01
2015-07-03,+2.5431296005e+01
2015-07-04,+2.0990458126e+01
2015-07-05,+2.4639146052e+01
2015-07-06,+2.2004206112e+01
2015-07-07,+2.6376468667e+01
2015-07-08,+2.4879097168e+01
2015-07-09,+2.6231399751e+01
2015-07-10,+1.8369481480e+01
2015-07-11,+1.6712593214e+01
2015-07-12,+1.7482332091e+01
2015-07-13,+2.3633166473e+01
2015-07-14,+2.1066563368e+01
2015-07-15,+2.2209464162e+01
2015-07-16,+1.8105083954e+01
2015-07-17,+1.9590959941e+01
2015-07-18,+2.5748778929e+01
2015-07-19,+2.5317057422e+01
2015-07-20,+2.7470531165e+01
2015-07-21,+3.3601623886e+01
2015-07-22,+2.1073781438e+01
2015-07-23,+2.1907482964e+01
2015-07-24,+2.1744024921e+01
2015-07-25,+2.1086674426e+01
2015-07-26,+2.1973847262e+01
2015-07-27,+2.4878390524e+01
2015-07-28,+2.4918228118e+01
2015-07-29,+2.4670995349e+01
2015-07-30,+2.0814323086e+01
2015-07-31,+2.4062850844e+01
2015-08-01,+2.4356984620e+01
2015-08-02,+2.9409283433e+01
2015-08-03,+4.9177746350e+01
2015-08-04,+3.4051178849e+01
2015-08-05,+3.1676278764e+01
2015-08-06,+3.1473428609e+01
2015-08-07,+4.0774022020e+01
2015-08-08,+3.0021676337e+01
2015-08-09,+3.0671006825e+01
2015-08-10,+4.4799697208e+01
2015-08-11,+4.1167095457e+01
2015-08-12,+2.7045650578e+01
2015-08-13,+3.0117058108e+01
2015-08-14,+2.9610394407e+01
2015-08-15,+2.9949476372e+01
2015-08-16,+3.9728896515e+01
2015-08-17,+2.7129237844e+01
2015-08-18,+3.1052479095e+01
2015-08-19,+3.4832885785e+01
2015-08-20,+2.8306122092e+01
2015-08-21,+3.1739117671e+01
2015-08-22,+2.8823253023e+01
2015-08-23,+3.1766319319e+01
2015-08-24,+4.2028734309e+01
2015-08-25,+2.6656755679e+01
2015-08-26,+3.1435396760e+01
2015-08-27,+3.5330805263e+01
2015-08-28,+2.5469751368e+01
2015-08-29,+2.2453191886e+01
2015-08-30,+2.4136863648e+01
2015-08-31,+2.5047360315e+01
2015-09-01,+3.0032959743e+01
2015-09-02,+3.7099559802e+01
2015-09-03,+4.0699008523e+01
2015-09-04,+4.0133673585e+01
2015-09-05,+3.6755213089e+01
2015-09-06,+3.6674046958e+01
2015-09-07,+3.5331724843e+01
2015-09-08,+3.2052164163e+01
2015-09-09,+2.7904472897e+01
2015-09-10,+3.3545604412e+01
2015-09-11,+3.3545604412e+01
2015-09-12,+3.5051182773e+01
2015-09-13,+3.3937186798e+01
2015-09-14,+3.2958032289e+01
2015-09-15,+2.3108231763e+01
2015-09-16,+2.2585786247e+01
2015-09-17,+2.1941742810e+01
2015-09-18,+2.3972790241e+01
2015-09-19,+1.9990167070e+01
2015-09-20,+2.7047709370e+01
2015-09-21,+3.3750380234e+01
2015-09-22,+2.4211476564e+01
2015-09-23,+1.7839536940e+01
2015-09-24,+3.5571194936e+01
2015-09-25,+1.8517809696e+01
2015-09-26,+1.7391915014e+01
2015-09-27,+1.5140589931e+01
2015-09-28,+1.5532751898e+01
2015-09-29,+1.9456844368e+01
2015-09-30,+2.4062476116e+01
2015-10-01,+2.6826485624e+01
2015-10-02,+2.3112549400e+01
2015-10-03,+2.2790109848e+01
2015-10-04,+2.6837527604e+01
2015-10-05,+2.3989947011e+01
2015-10-06,+1.9741313778e+01
2015-10-07,+3.0820123274e+01
2015-10-08,+2.6132857772e+01
2015-10-09,+2.4365927920e+01
2015-10-10,+2.2051727417e+01
2015-10-11,+2.1542714634e+01
2015-10-12,+1.0594655199e+02
2015-10-13,+2.3142303028e+01
2015-10-14,+2.2282340547e+01
2015-10-15,+2.2177322533e+01
2015-10-16,+2.2170422443e+01
2015-10-17,+2.1193233694e+01
2015-10-18,+2.3396289518e+01
